FECHA,CAMBIO GTQ/USD,SUPERIOR GTQ/GALON,REGULAR GTQ/GALON,DIESEL GTQ/GALON,BUNKER GTQ/GALON,GTQ/CIL 25 LB,GTQ/LB
2021-09-18,7.73272,29.08,28.4,23.47,17.41,120.0,4.8
2021-09-19,7.73272,29.08,28.4,23.47,17.41,120.0,4.8
2021-09-20,7.73082,29.27,28.58,23.77,17.55,126.0,5.04
2021-09-21,7.72868,29.27,28.58,23.77,17.55,126.0,5.04
2021-09-22,7.73206,29.27,28.58,23.77,17.55,126.0,5.04
2021-09-23,7.73345,29.27,28.58,23.77,17.55,129.0,5.16
2021-09-24,7.7369,29.27,28.58,23.77,17.55,129.0,5.16
2021-09-25,7.7369,29.27,28.58,23.77,17.55,129.0,5.16
2021-09-26,7.7369,29.27,28.58,23.77,17.55,129.0,5.16
2021-09-27,7.73277,29.29,28.59,23.79,17.8,129.0,5.16
2021-09-28,7.73175,29.29,28.59,23.79,17.8,129.0,5.16
2021-09-29,7.73524,29.29,28.59,23.79,17.8,129.0,5.16
2021-09-30,7.73365,29.29,28.59,23.79,17.8,132.0,5.28
2021-10-01,7.73369,29.29,28.59,23.79,17.8,132.0,5.28
2021-10-02,7.73369,29.29,28.59,23.79,17.8,132.0,5.28
2021-10-03,7.73369,29.29,28.59,23.79,17.8,132.0,5.28
2021-10-04,7.72995,29.01,28.3,24.48,18.55,132.0,5.28
2021-10-05,7.72931,29.01,28.3,24.48,18.55,132.0,5.28
2021-10-06,7.73116,29.01,28.3,24.48,18.55,132.0,5.28
2021-10-07,7.73216,29.01,28.3,24.48,18.55,132.0,5.28
2021-10-08,7.73128,29.01,28.3,24.48,18.55,132.0,5.28
2021-10-09,7.73128,29.01,28.3,24.48,18.55,132.0,5.28
2021-10-10,7.73128,29.01,28.3,24.48,18.55,132.0,5.28
2021-10-11,7.72898,29.98,29.28,25.41,19.35,132.0,5.28
2021-10-12,7.72898,29.98,29.28,25.41,19.35,132.0,5.28
2021-10-13,7.73177,29.98,29.28,25.41,19.35,132.0,5.28
2021-10-14,7.72891,29.98,29.28,25.41,19.35,132.0,5.28
2021-10-15,7.73147,29.98,29.28,25.41,19.35,132.0,5.28
2021-10-16,7.73147,29.98,29.28,25.41,19.35,132.0,5.28
2021-10-17,7.73147,29.98,29.28,25.41,19.35,132.0,5.28
2021-10-18,7.73017,29.97,29.28,25.44,19.45,132.0,5.28
2021-10-19,7.72756,29.97,29.28,25.44,19.45,132.0,5.28
2021-10-20,7.72756,29.97,29.28,25.44,19.45,132.0,5.28
2021-10-21,7.72975,29.97,29.28,25.44,19.45,132.0,5.28
2021-10-22,7.73264,29.97,29.28,25.44,19.45,132.0,5.28
2021-10-23,7.73264,29.97,29.28,25.44,19.45,132.0,5.28
2021-10-24,7.73264,29.97,29.28,25.44,19.45,132.0,5.28
2021-10-25,7.72948,30.98,30.28,26.49,19.22,132.0,5.28
2021-10-26,7.72908,30.98,30.28,26.49,19.22,132.0,5.28
2021-10-27,7.73331,30.98,30.28,26.49,19.22,132.0,5.28
2021-10-28,7.73647,30.98,30.28,26.49,19.22,132.0,5.28
2021-10-29,7.73464,30.98,30.28,26.49,19.22,132.0,5.28
2021-10-30,7.73464,30.98,30.28,26.49,19.22,132.0,5.28
2021-10-31,7.73464,30.98,30.28,26.49,19.22,132.0,5.28
2021-11-01,7.73464,30.98,30.28,26.49,19.22,138.67,5.55
2021-11-02,7.73554,30.98,30.28,26.48,18.95,138.67,5.55
2021-11-03,7.73091,30.98,30.28,26.48,18.95,138.67,5.55
2021-11-04,7.73206,30.98,30.28,26.48,18.95,138.67,5.55
2021-11-05,7.73221,30.98,30.28,26.48,18.95,138.67,5.55
2021-11-06,7.73221,30.98,30.28,26.48,18.95,138.67,5.55
2021-11-07,7.73221,30.98,30.28,26.48,18.95,138.67,5.55
2021-11-08,7.72991,30.99,30.3,26.49,18.45,138.67,5.55
2021-11-09,7.72837,30.99,30.3,26.49,18.45,138.67,5.55
2021-11-10,7.72687,30.99,30.3,26.49,18.45,138.67,5.55
2021-11-11,7.7275,30.99,30.3,26.49,18.45,138.67,5.55
2021-11-12,7.73171,30.99,30.3,26.49,18.45,138.67,5.55
2021-11-13,7.73171,30.99,30.3,26.49,18.45,138.67,5.55
2021-11-14,7.73171,30.99,30.3,26.49,18.45,138.67,5.55
2021-11-15,7.72977,30.63,29.93,26.12,18.3,138.67,5.55
2021-11-16,7.72696,30.63,29.93,26.12,18.3,138.67,5.55
2021-11-17,7.7329,30.63,29.93,26.12,18.3,138.67,5.55
2021-11-18,7.73088,30.63,29.93,26.12,18.3,138.67,5.55
2021-11-19,7.73298,30.63,29.93,26.12,18.3,138.67,5.55
2021-11-20,7.73298,30.63,29.93,26.12,18.3,138.67,5.55
2021-11-21,7.73298,30.63,29.93,26.12,18.3,138.67,5.55
2021-11-22,7.7254,30.01,29.32,25.7,18.45,138.67,5.55
2021-11-23,7.72921,30.01,29.32,25.7,18.45,138.67,5.55
2021-11-24,7.73146,30.01,29.32,25.7,18.45,138.67,5.55
2021-11-25,7.73144,30.01,29.32,25.7,18.45,138.67,5.55
2021-11-26,7.73483,30.01,29.32,25.7,18.45,138.67,5.55
2021-11-27,7.73483,30.01,29.32,25.7,18.45,138.67,5.55
2021-11-28,7.73483,30.01,29.32,25.7,18.45,138.67,5.55
2021-11-29,7.73149,29.78,29.07,25.33,17.95,138.67,5.55
2021-11-30,7.73058,29.78,29.07,25.33,17.95,138.67,5.55
2021-12-01,7.73219,29.78,29.07,25.33,17.95,122.0,4.88
2021-12-02,7.7308,29.78,29.07,25.33,17.95,122.0,4.88
2021-12-03,7.73654,29.78,29.07,25.33,17.95,122.0,4.88
2021-12-04,7.73654,29.78,29.07,25.33,17.95,122.0,4.88
2021-12-05,7.73654,29.78,29.07,25.33,17.95,122.0,4.88
2021-12-06,7.72819,28.82,28.1,24.36,16.95,122.0,4.88
2021-12-07,7.72825,28.82,28.1,24.36,16.95,122.0,4.88
2021-12-08,7.7317,28.82,28.1,24.36,16.95,122.0,4.88
2021-12-09,7.7286,28.82,28.1,24.36,16.95,122.0,4.88
2021-12-10,7.73244,28.82,28.1,24.36,16.95,122.0,4.88
2021-12-11,7.73244,28.82,28.1,24.36,16.95,122.0,4.88
2021-12-12,7.73244,28.82,28.1,24.36,16.95,122.0,4.88
2021-12-13,7.7276,28.78,28.06,24.28,16.95,122.0,4.88
2021-12-14,7.72471,28.78,28.06,24.28,16.95,122.0,4.88
2021-12-15,7.72525,28.78,28.06,24.28,16.95,122.0,4.88
2021-12-16,7.72374,28.78,28.06,24.28,16.95,122.0,4.88
2021-12-17,7.72464,28.78,28.06,24.28,16.95,122.0,4.88
2021-12-18,7.72464,28.78,28.06,24.28,16.95,122.0,4.88
2021-12-19,7.72464,28.78,28.06,24.28,16.95,122.0,4.88
2021-12-20,7.7221,28.78,28.06,24.28,17.1,122.0,4.88
2021-12-21,7.71769,28.78,28.06,24.28,17.1,122.0,4.88
2021-12-22,7.72082,28.78,28.06,24.28,17.1,122.0,4.88
2021-12-23,7.71827,28.78,28.06,24.28,17.1,122.0,4.88
2021-12-24,7.71628,28.78,28.06,24.28,17.1,122.0,4.88
2021-12-25,7.71628,28.78,28.06,24.28,17.1,122.0,4.88
2021-12-26,7.71628,28.78,28.06,24.28,17.1,122.0,4.88
2021-12-27,7.71628,28.69,27.91,24.51,17.28,122.0,4.88
2021-12-28,7.72447,28.69,27.91,24.51,17.28,122.0,4.88
2021-12-29,7.71924,28.69,27.91,24.51,17.28,122.0,4.88
2021-12-30,7.71912,28.69,27.91,24.51,17.28,122.0,4.88
2021-12-31,7.71912,28.69,27.91,24.51,17.28,122.0,4.88
